count,time_stamp,adc,sipm_voltage,deadtime,temperatureC
1461,10254214,368,72.93,10921,22.19
1462,10268322,327,59.28,10931,21.76
1463,10287574,294,51.51,10944,22.08
1464,10290487,476,129.76,10951,21.76
1465,10300707,238,40.82,10958,21.76
1466,10311404,312,55.68,10965,21.87
1467,10312538,318,57.28,10971,21.76
1468,10313812,271,46.93,10977,21.54
1469,10318212,287,50.23,10983,22.19
1470,10321891,486,135.98,10989,21.76
1471,10327387,263,45.37,10995,22.19
1472,10331667,135,24.92,11001,21.76
1473,10335537,352,66.89,11008,21.97
1474,10336314,280,48.67,11014,21.76
1475,10336569,259,44.69,11020,21.76
1476,10350808,323,58.48,11031,21.97
1477,10350998,376,76.43,11037,21.76
1478,10354492,88,20.96,11044,22.19
1479,10358833,319,57.64,11050,21.87
1480,10369805,463,119.23,11057,21.97
1481,10371747,359,69.86,11063,21.97
1482,10384778,327,59.28,11074,22.08
1483,10385123,339,62.98,11080,22.19
1484,10387580,430,101.41,11087,21.97
1485,10390247,553,176.67,11094,22.08
1486,10400605,99,21.91,11102,21.97
1487,10414899,284,49.41,11111,21.97
1488,10420907,281,48.90,11119,22.19
1489,10428750,344,64.67,11128,21.87
1490,10434238,295,51.75,11134,22.19
1491,10436632,339,62.98,11140,21.76
1492,10436831,316,56.81,11146,22.29
1493,10438569,472,125.87,11152,22.08
1494,10441143,432,101.61,11158,22.29
1495,10450065,236,40.44,11168,21.87
1496,10452482,384,80.08,11174,21.87
1497,10463152,280,48.67,11180,22.19
1498,10470456,486,135.98,11187,21.76
1499,10471532,448,112.41,11193,21.97
1500,10481282,384,80.08,11200,21.97
1501,10482030,476,129.76,11206,21.76
1502,10487227,270,46.71,11215,22.29
1503,10488332,127,24.18,11221,21.97
1504,10489180,83,20.46,11228,22.19
1505,10490962,399,87.30,11235,22.19
1506,10492956,79,20.03,11241,21.87
1507,10493174,179,30.55,11247,22.08
1508,10493904,510,148.47,11253,22.19
1509,10494029,499,141.24,11259,21.76
1510,10502743,318,57.28,11266,22.29
1511,10516337,359,69.86,11275,22.08
1512,10519802,120,23.58,11282,22.29
1513,10529415,371,73.82,11288,22.29
1514,10534675,335,61.77,11296,22.40
1515,10534931,284,49.41,11302,22.29
1516,10541464,399,87.30,11310,22.40
